INCL,LNG,MS,MS_subtype,r_overview,item,gloss,function_classes,clacomb_sem,notes,cxn_related,piv_sens,pro_null,mainCla_pro,cpxPreds,locii,source,examples
sample,MYI,int_disc_misc,,mamaya 'first',mamaya,first,t_result_purp,,,,,,,,,Merlan1989_34,
sample,MYI,int_disc_misc,,mayawa 'all.right/now',mayawa,all.right/now,t_result_purp,,,,,,,,,Merlan1989_34,
sample,MYI,int_disc_misc,,rnanangganawa 'next',rnanangganawa,next,t_result_purp,,,,,,,,,Merlan1989_35,
sample,MYI,cjxCla,left-edge,warnggu 'because',warnggu,because,t_prior_cause,,,,,,,,,Merlan1989_35,
sample,MYI,int_disc_misc,,mangaya 'perhaps',mangaya,perhaps,disjunct,,mod-epist,,,,,,,Merlan1989_39,
sample,MYI,int_disc_misc,infoStructure,[X]-ba(yi) 'Foc',-ba(yi),Foc,contr_advers,,,,,,,,,Merlan1989_47-49,
sample,WRD,int_disc_misc,"mood, attitude",y:[V] 'IRR',y:,IRR,appreh,,,,,,,,,Merlan1994_184-188,
sample,WRD,cjxPbo,external,[V:INFL]-ga 'SUB',-ga,SUB,"reference, t_prior_cause",,,,,,,,,Merlan1994_194-198,
sample,WRD,nfin,sV-RECO,(inflecting verb omission),(inflecting verb omission),(inflecting verb omission),"compar_manner, addit",,,,,yes,,,,Merlan1994_252-258,"""424"", ""618"":""622"", ""624"":""625"""
sample,WRD,cjxCla,left-edge,yimiyan-barra 'same-ADV',yimiyan-barra,same-ADV,t_simult_circ,,,,,,,,,Merlan1994_265_321,"""819"""
sample,WRD,cjxPbo,"external, sV-CVBZ",[sV|V:NOM|V:INFL(-SUB)]-warra/barra 'ADV',-warra/barra,ADV,"t_simult_circ, t_result_purp",,,,x,yes,,,,Merlan1994_270-271,
sample,WRD,nfin,sV-CVBZ,[V]:yi[-CASE] 'NOM',:yi,NOM,"reference, t_simult_circ",,,,,yes,,,,Merlan1994_271-290,
sample,WRD,cjxPbo,"external, sV-CVBZ",[sV|V:NOM]-wu 'DAT>PURP',-wu,DAT>PURP,t_result_purp,,,,"SS, DAT=S'",yes,,,,Merlan1994_276-281,
sample,WRD,cjxPbo,"external, sV-CVBZ",[sV|V:NOM]-warr 'ALL',-warr,ALL,t_result_purp,,,,"mostly SS, one O=S'",yes,,,,Merlan1994_281-283,
sample,WRD,cjxPbo,"external, sV-CVBZ",[sV|V:NOM]-wunba 'SOU',-wunba,SOU,t_prior_cause,,,,SS,yes,,,,Merlan1994_283-284,
sample,WRD,cjxPbo,"external, sV-CVBZ",[sV|V:NOM]-ba 'ABL',-ba,ABL,t_prior_cause,spatial,,,SS,yes,,,,Merlan1994_285-287,
sample,WRD,cjxPbo,external,[perc_V:INFL]-warr 'ALL',-warr,ALL,complement,comp-perc,,,,,,,,Merlan1994_287-289,
sample,WRD,cjxPbo,external,[V:INFL]-warr 'ALL',-warr,ALL,reference,,,,,,,,,Merlan1994_287-289,
sample,WRD,cjxPbo,"external, sV-CVBZ",[sV]-ya 'LOC',-ya,LOC,t_simult_circ,,one example,,SS,yes,,,,Merlan1994_290,"""710"""
sample,WRD,cjxCla,left-edge,bajawinyin 'all.right',bajawinyin,all.right,concess,,,,,,,,,Merlan1994_291-293,"""711"":""714"""
sample,WRD,cjxCla,bound,[X_]marrig 'OK',marrig,OK,contr_advers,,,,,,,,,Merlan1994_292-293,"""715"":""716"""
sample,WRD,cjxCla,"left-edge, free",bujun 'lest',bujun,if/lest,"cond, appreh",,epistemic-attitudinal,,,,,,,Merlan1994_293-295,"""718"":""720"""
sample,WRD,cjxCla,left-edge,bujun 'lest' [+V:IRR],bujun,if/lest,appreh,,,[+V:IRR],,,,,,Merlan1994_295,"""723"""
sample,WRD,int_disc_misc,mood,yilama 'maybe',yilama,maybe,"appreh, t_result_purp",,,,,,,,,Merlan1994_298-300,
sample,WRD,cjxCla,"left-edge, free",gabarri 'and/in turn',gabarri,and/in.turn,addit,,,,,,,,,Merlan1994_305-308,"""9"", ""769"", ""771"""
sample,WRD,cjxCla,free,nonggo 'also',nonggo,also,addit,,,,,,,,,Merlan1994_308-309,"""780"":""784"""
sample,WRD,cjxCla,left-edge,ngala 'contrast',ngala,contrast,contr_advers,,,,,,,,,Merlan1994_309-310,"""786"":""790"""
sample,WRD,int_disc_misc,quantifier,wangi 'only/except',wangi,only/except,contr_advers,contrast-replace,,,,,,,,Merlan1994_310-311,"""791"":796"""
sample,WRD,cjxCla,right-edge,(wu)wunyjug 'cause',(wu)wunyjug,cause,t_prior_cause,,,,,,,,,Merlan1994_311-312,"""797"":""799"""
sample,WRD,cjxCla,left-edge,gija 'as',gija,as,compar_manner,,,,,,,,,Merlan1994_312-313,"""800"":""802"""
sample,WRD,int_disc_misc,discoStructure,[X]-wan 'DF',-wan,DF,"t_simult_circ, t_result_purp, concess",,,,,,,,,Merlan1994_313-319,"""803"":""815"""
sample,WRD,cjxCla,left-edge,wagayma 'like',wagayma,like,compar_manner,,,,,,,,,Merlan1994_99-100,"""175"", ""719b"""
sample,GWA,nfin,sV-CVBZ (sui generis),[V]:ji/nki 'PURP' [^PRO],:ji/nki,PURP,t_result_purp,,?,^PRO,SS only,yes,,,,Mushin2012_191_288-294,"""5-75b"", ""7-129"":""7-133"", ""8-4a"", ""8-77"", ""8-116b"", ""9-135"":""9-136"", ""9-149b"", ""9-153"", ""T3-33"""
sample,GWA,nfin,sV-CVBZ (sui generis),[V]:jiwa/nkiwa 'SUBSEQ' [^PRO],:jiwa/nkiwa,SUBSEQ,t_result_purp,,?,^PRO,SS only,yes,,,,Mushin2012_192-194_288-294,"""4-118"", ""6-180"", ""7-134b"":""7-143"", ""9-137"", ""9-139"", ""9-156"""
sample,GWA,nfin,sV-CVBZ (sui generis),[V]:kanyi 'IRR' [^PRO],:kanyi,IRR,"complement, t_result_purp",comp-purpose,-(ka)nyi 'DAT',^PRO,SS/DS,yes,,,,Mushin2012_194-196_288-294,"""4-70"", ""5-117b"", ""7-144"":""7-166"", ""8-182"", ""9-143"":9-144"", ""9-149a"", ""9-151a"""
sample,GWA,nfin,sV-CVBZ (sui generis),[V]:(j)kurri 'DS' [^PRO],:(j)kurri,DS,"complement, t_simult_circ",,? + rri 'ALL',^PRO,DS only,yes,,,,Mushin2012_196-199_288-294,"""6-30b"", ""6-112"", ""7-157"", ""7-158"":""7-164"", ""8-6b"", ""9-142"", ""9-145"", ""9-147"", ""9-148"", ""9-150b"", ""9-151b"""
sample,GWA,nfin,sV-CVBZ (sui generis),[V]:ina/jina/nkina 'SS' [^PRO],:ina/jina/nkina,SS,"t_simult_circ, compar_manner",,? + (i)na 'LOC',^PRO,SS only,yes,,,,Mushin2012_196-199_288-294,"""7-156"", ""7-160"", ""7-162"", ""9-140"", ""9-141"", ""9-150a"""
sample,GWA,int_disc_misc,evidentiality,[X]-wali 'EVID',-wali,EVID,appreh,,,,,,,,,Mushin2012_232-233,"""8.126"", ""T4.6b"""
sample,GWA,int_disc_misc,,jabarri 'again',jabarri,again,t_result_purp,,,,,,,,,Mushin2012_236-237,
sample,GWA,int_disc_misc,,ngamungku 'LIKE',ngamungku,LIKE,compar_manner,,,,,,,,,Mushin2012_237,"""8.171"""
sample,GWA,cjxCla,interstitial,baki 'AND',baki,AND,"addit, t_result_purp",,,,,,,,,Mushin2012_239-242,"""4-73"", ""6-60"", ""6-115"", ""6-144"", ""7-141"":""7-143"", ""8-2"", ""8-116"", ""8-163"":""8-170"", ""9-156"", ""T3-32"":""T3-33"", ""T4-6_7"""
sample,GWA,int_disc_misc,,mada 'ALSO',mada,ALSO,addit,,N-addit,,,,,,,Mushin2012_242-244,"""8-144"", ""8-172"":""8-179"""
sample,GWA,cjxCla,interstitial,ngala 'CONTR' [^TNS],ngala,CONTR,"t_simult_circ, contr_advers",,,^TNS,,,,,,Mushin2012_244-249,"""6-25"", ""6-42a"", ""6-113"", ""6-158"", ""7-168"", ""8-13"", ""8-107"", ""8-180"":""8-182"", ""8-187"", ""8-190"", ""8-193"", ""8-197"", ""8-209"", ""T3-29"", ""T4-17b"""
sample,GWA,cjxCla,left-edge,jala 'REL',jala,REL,"reference, t_simult_circ, t_prior_cause",,,,,,,,,Mushin2012_249-252,"""8-34"", ""8-115"":""8-116a"", ""8-198"":""8-203"", ""T6-24_25"""
sample,GWA,cjxCla,left-edge,minji 'COND',minji,COND,"t_simult_circ, cond",,,,,,,,,Mushin2012_252-254,"""7-150a"", ""8-35a"", ""8-67"", ""8-204"":""8-205"", ""8-208"""
sample,GWA,cjxCla,interstitial,(ignoratives),(ignoratives),(ignoratives),reference,,,,,,,,,Mushin2012_286-288,"""9.129"":""9.131"""
sample,GWA,nfin,sV-RECO,(clause chains),(clause chains),(clause chains),"t_simult_circ, t_result_purp",,,,,yes,,,,Mushin2012_296-298,"""5-83"", ""5-88"", ""6-42b"", ""6-71"", ""6-89"", ""6-114"", ""8-6a"", ""8-35b"", ""8-71"", ""9-165"":""9-168"", ""10-16a"", ""T3-104"", ""T3-106"", ""T3-91b"", ""T4-9"", ""T4-17a"""
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:panu 'EXCESS',:panu,EXCESS,reference,character-NMZ,,,,yes,,,,Nash1980_25,"[S1991]""347"""
sample,MUP,int_disc_misc,,[V]:FUTIRR [+X-FOC?],FUTIRR,FUTIRR,cond,,,[+X-FOC?],,,,,,Nordlinger&Caudal2012_108,"[N&C2012]""114"""
sample,WBY,int_disc_misc,"tense, mood",[V]:uda 'NACT.PST',:uda,NACT.PST,cond,,,,,,,,,Nordlinger1998_149-150,
sample,WBY,int_disc_misc,mood,[V]:agba 'HYP',:agba,HYP,"complement, appreh, cond",,,,,,,,,Nordlinger1998_150-151,
sample,WBY,cjxCla,left-edge,ngaba 'THEN',ngaba,THEN,"t_simult_circ, compar_manner, t_result_purp",no cond,,,,,,,,Nordlinger1998_208-209_224,"""7-207"":""7-214"", ""8-66"":""8-68"""
sample,WBY,cjxCla,left-edge,gaji 'LEST',gaji,LEST,appreh,,,,,,,,,Nordlinger1998_209-210,"""7-215"",""7-216"""
sample,WBY,cjxCla,left-edge,ngabayi 'LEST' [+V:NACT.PST],ngabayi,LEST,cond,cond-ctf,,+V:NACT.PST,,,,,,Nordlinger1998_210,"""7-219"""
sample,WBY,cjxCla,left-edge,ngabayi 'LEST',ngabayi,LEST,appreh,,,,,,,,,Nordlinger1998_210,"""7-218"""
sample,WBY,cjxCla,left-edge,marda 'WHEN',marda,WHEN,t_simult_circ,,,,,,,,,Nordlinger1998_210-211,"""7-220"",""7-221"""
sample,WBY,cjxPbo,"external, sV-CVBZ",[sV]-ngga 'ABL',-ngga,ABL,t_prior_cause,temp-prior,,,only SS attested; DS possible?,yes,,,,Nordlinger1998_212-216,"""8-7"", ""8-8"""
sample,WBY,cjxPbo,"external, sV-CVBZ",[sV]-ni 'ERG/LOC',-ni,ERG/LOC,"t_simult_circ, compar_manner",temp-simult,,,SS,yes,,,,Nordlinger1998_212-216,"""8-1"", ""8-2"""
sample,WBY,cjxPbo,"external, sV-CVBZ",[sV]-barda 'INFIN',-barda,INFIN,"reference, t_simult_circ, t_result_purp","temp-prior(SS), purp(SS), temp-simult(DS)",,,"temp-prior(SS), purp(SS), temp-simult(DS)",yes,,,,Nordlinger1998_212-216,"""8-3"":""8-5"""
sample,WBY,cjxPbo,"external, sV-CVBZ",[sV]-nka 'DAT',-nka,DAT,t_result_purp,purp,,,"SS, O=S'",yes,,,,Nordlinger1998_214-,"""8-9"":""8-13"""
sample,WBY,nfin,sV-RECO,(auxiliary omission),(orphaned preverb),(orphaned preverb),"t_prior_cause, t_simult_circ, t_result_purp",,,,,yes,,,,Nordlinger2014,
sample,MUW,int_disc_misc,,[V]:ku(-PRO) 'FUT',:ku,FUT,cond,,,,,,,,,Oates1988_170-172,"""6.36"""
sample,MUW,int_disc_misc,N-marking,[X]-ki 'EMP',-ki,EMP,contr_advers,,,,,,,,,Oates1988_210-211,"""6.115"""
sample,MUW,int_disc_misc,,[X]-nji 'IMM',-nji,IMM,t_result_purp,,,,,,,,,Oates1988_211-212,"""6.134"""
sample,MUW,nfin,converb,[V]:Ra(^-PRO) 'COORD',:Ra,COORD,"addit, t_result_purp, cond,  t_simult_circ, t_result_purp",,,(^?-PRO),,yes,,,,Oates1988_222-223,"""3-16"", ""5-126"", ""5-140"":""5-141"", ""5-307"", ""5-355"", ""5-412"":""5-415"", ""5-429a"", ""6-31"", ""7.28"":""7.32"""
sample,MUW,cjxPbo,external,[V:INFL](-PRO)-ku 'PURP',-ku,PURP,t_result_purp,,,,,,,,,Oates1988_223-224,
sample,MUW,nfin,converb,[V]:la(-PRO) 'HAB>SUBORD',:la,HAB>SUBORD,"reference, t_simult_circ, cond",,habitual aspect,(-PRO),,no,,,,Oates1988_224-225,"""3-44"", ""4-32"", ""4-163"", ""4-183"", ""5-22"", ""5-29"", ""5-296a"", ""5-367"", ""5-379"", ""5-416"":""5-424"", ""5-432b"", ""5-441"", ""5-443"", ""6-5"", ""6-154"", ""7-36"":""7-41"". ""7.45b"""
sample,MUW,int_disc_misc,,[V]:na(-PRO) 'LCL',-na,LCL,"reference, t_simult_circ, complement",comp-utter,,,,,,,,Oates1988_225,"""3-38"", ""3-132"", ""3-193"", ""3-195"", ""4-186"", ""5-313"", ""7.42"", ""7-46"""
sample,TIW,int_disc_misc,mood,ma/re-[V] 'subjunctive/past.sjv' [+COMPR],ma/re-,sjv/past.sjv,cond,,,[+COMPR],,,,,,Osborne1974_44,
sample,TIW,cjxCla,left-edge,ngini 'COMPR',ngini,COMPR,"complement, t_simult_circ, cond, compar_manner, t_prior_cause, t_result_purp",comp-perc/cog/utter,,,,,,,,"Osborne1974_44_70-71, Lee1987_295-298",
sample,TIW,int_disc_misc,"mood, attitude",wa-[V] 'frustrative' [+COMPR],wa-,frustrative,cond,,"past intentional, avertive",[+COMPR],,,,,,"Osborne1974_44, Lee1987_196",
sample,TIW,int_disc_misc,,apa/api 'CONJ',apa/api,CONJ,"t_result_purp, contr_advers",,,,,,,,,"Osborne1975_70, Wilson2013_59_66","[W]""71"", [W]""93"""
sample,KYJ,int_disc_misc,timeAdverbial,[V:INFL]-da 'TEMP1',-da,TEMP1,t_result_purp,,,,,,,,,Patz2002_114-115,"""631"""
sample,KYJ,int_disc_misc,timeAdverbial,[V:INFL]-kuda 'TEMP2',-kuda,TEMP2,t_simult_circ,,,,,,,,,Patz2002_114-115,"""630"""
sample,KYJ,cjxCla,bound,wawu-[X]-muny 'TEMP4...ABL',wawu--muny,TEMP4...ABL,t_prior_cause,,,,,,,,,Patz2002_114-115_178-179,"""491"":""497"", ""635"":""636"""
sample,KYJ,int_disc_misc,N-marking,[N]-ji/yijin 'in turn',-ji/yijin,in turn,t_result_purp,,,,,,,,,Patz2002_116-117,"""219"":""221"", ""630"""
sample,KYJ,int_disc_misc,mood,[V]:nyaku 'IRR',:nyaku,IRR,cond,,ctf,,,,,,,Patz2002_157,"""383"""
sample,KYJ,cjxCla,left-edge,kunka 'in case',kunka,in case,appreh,,,,,,,,,Patz2002_158-160,"""397"", ""499"":""502"""
sample,KYJ,cjxCla,left-edge,yamba 'but',yamba,but,concess,,,,,,,,,Patz2002_158-160,"""392"", ""431"", ""656"":""657"""
sample,KYJ,cjxCla,left-edge,kaki 'if' [V:^PST],kaki,if,cond,,hyp,V:^PST,,,,,,Patz2002_158-160,"""393"":""395"""
sample,KYJ,cjxCla,left-edge,kari 'but',kari,but,contr_advers,,,,,,,,,Patz2002_158-160,"""388"":""391"", ""654"", ""658"""
sample,KYJ,nfin,converb,[V]:nka 'PURP',:nka,PURP,"complement, t_result_purp","comp-purpose, comp-jussive, comp-desid, purpose, result-phys","desid, intent, necess (EL: insub)",,,,,,,Patz2002_161-167,"""403"":""412"", ""420"", ""423"", ""425"":""428"""
sample,KYJ,nfin,converb,[V]:nyji 'PRECAUT',:nyji,PRECAUT,appreh,avertive,"""general warning"" (EL: insub)",,,,,,,Patz2002_167-169,"""432"":""438"", ""443"":""444"", ""511a"""
sample,KYJ,nfin,converb,[V]:nyjiku 'SUCC',:nyjiku,SUCC,t_result_purp,,,,,,,,,Patz2002_169-171,"""445"", ""446"", ""448"", ""456"", ""511c"""
sample,KYJ,nfin,converb,[V]:nya 'SUBORD',:nya,SUBORD,"complement, t_prior_cause, t_simult_circ",,,,,,,,,Patz2002_171-176,"""458"":""482"""
sample,KYJ,pivCase,external,[V:SUB]-CCASE,-CCASE,CCASE,reference,,,,pivot case,,,,,Patz2002_171-176,"""468"", ""470"", ""472"":""474"", ""507"""
sample,KYJ,cjxPbo,"external, converb, post-infl",[V:SUB]-mun-ku 'DAT',-mun-ku,DAT,appreh,hypothetical reason,,,,,,,,Patz2002_179-180,"""498"":""502"""
sample,KYJ,int_disc_misc,,nguba 'maybe',nguba,maybe,disjunct,,mod-epist,,,,,,,Patz2002_199-200,"""608"":""610"""
sample,KYJ,int_disc_misc,timeAdverbial,[X]-(ng)Vrr 'TEMP3',-ngurr,TEMP3,t_prior_cause,prior,,,,,,,,Patz2002_207,"""633"", ""634"""
sample,JLU,int_disc_misc,relative-tense,(relative tense),(relative tense),(relative tense),"reference, complement, t_simult_circ",,,,,,,,,Pensalfini2003_111_115-124,"""4.62b"":""4.62d"", ""4.62f"":""4.62j"""
sample,JLU,cjxCla,left-edge,ngamba 'PURP' [+V:FUT],ngamba,PURP,t_result_purp,,,[+V:FUT],,,,,,Pensalfini2003_118-119,"""4.62j"":""4.62n"""
sample,JLU,cjxCla,left-edge,karningka 'LEST' [+V:PR/IRR],karningka,LEST,appreh,,,[+V:PR/IRR],,,,,,Pensalfini2003_120,"""4.63a"":""4.63d"""
sample,JLU,cjxCla,left-edge,kurna/kurra(-rni) 'TC-FOC' [+V:FUT],kurna/kurra(-rni),TC(-FOC),cond,cond-hyp,-rni 'ERG>FOC' discourse prominence,[+V:FUT],,,,,,Pensalfini2003_121-122,"""4.64d"":""4.64e"""
sample,JLU,cjxCla,left-edge,kurna/kurra 'TC',kurna/kurra,TC,"reference, t_simult_circ",,,,,,,,,Pensalfini2003_121-122,"""4.64a"":""4.64c"""
periph,UGA,,,,,,,,,,,,,,,Davies1989,
sample,JLU,cjxCla,left-edge,kurna/kurra(-rni) 'TC-FOC',kurna/kurra(-rni),TC(-FOC),t_simult_circ,,,,,,,,,Pensalfini2003_121-122,"""4.64a"":""4.64c"""
sample,JLU,cjxCla,left-edge,(demonstratives),(demonstratives),(demonstratives),reference,,,,,,,,,Pensalfini2003_122-123,"""4.65a"":""4.65e"""
sample,JLU,cjxPbo,"external, converb, post-infl","[^PRO, V:TAM/NOML]-ngka 'ALL'",-ngka,ALL,"complement, t_simult_circ",,,,DS,yes,,,,Pensalfini2003_126-128,"""4.69d"":""4.69e"""
sample,JLU,cjxPbo,"external, converb, post-infl","[^PRO, V:TAM/NOML]-mbili 'LOC'",-mbili,LOC,t_simult_circ,,,,SS,yes,,,,Pensalfini2003_126-128,"""4.69a"":""4.69c"", ""4.69f"":""4.69g"""
sample,IWA,cjxCla,left-edge,lda 'and',lda,and,"addit, t_result_purp, compar_manner",,N-add,,,,,,,Pym&Larrimore1979_163-168,"[_157]""2"", ""T3-23"", ""T2-61"", ""T9-41"""
sample,IWA,int_disc_misc,,barduwa '[complete]',barduwa,[complete],t_result_purp,,,,,,,,,Pym&Larrimore1979_47_55_177-178,"""T2-48"", ""T6-6"""
sample,IWA,cjxCla,left-edge,"jumung 'when, SUB?'",jumung,"when, SUB?","reference, t_simult_circ, t_result_purp, t_prior_cause, compar_manner",,pronoun (dative),,,,,,,Pym&Larrimore1979_48-50,"[_48]""5"", [_49]""4"", ""6"", [_50]""1"", ""6"", [_220]""T2-9"""
sample,IWA,int_disc_misc,,"barta 'and then, and so'",barta,"and then, and so",t_result_purp,,adverbial 'really',,,,,,,Pym&Larrimore1979_48-50,"""T1-38"", ""T2-29"", ""T4-9_10"", ""T5-05"", ""T7-10_11"", ""T9-36"""
sample,IWA,cjxCla,left-edge,ba_jumung 'that one which',ba jumung,that one which,reference,,,,,,,,,Pym&Larrimore1979_50,"[_50]""4"":""6"""
sample,IWA,cjxCla,left-edge,ba/baga 'if',ba/baga,if,cond,,demonstrative,,,,,,,Pym&Larrimore1979_51,"[_51]""1"":""2"""
sample,NGG,int_disc_misc,infoStructure,[X]-kana 'FOC',-kana,FOC,t_result_purp,,,,,,,,,Reid1990_170-171,
sample,NGG,int_disc_misc,infoStructure,[X]-nyine 'FOC',-nyine,FOC,t_result_purp,,,,,,,,,Reid1990_170-171,
sample,NGG,cjxCla,"fluid, bound, external",[V:INFL]-gumu 'WHILE',-gumu,WHILE,t_simult_circ,,,,,,,,,Reid1990_171-173,"""3-202"":""3-204"""
sample,NGG,cjxPbo,external,[V:INFL]-pefi 'DUR/COTEMP',-pefi,DUR/COTEMP,t_simult_circ,,< asp-durat,,,,,,,Reid1990_174-176,"""3-211"":""3-212"", ""3-219"":""3-220"""
sample,NGG,cjxCla,bound,(noun class prefixes),(noun class prefixes),(noun class prefixes),reference,,,,,,,,,Reid1990_316-321,"""5-111"":""5-125"""
sample,NGG,int_disc_misc,N-marking,[N]-ninggi 'CAUS',-ninggi,CAUS,"t_prior_cause, t_result_purp",,,,,,,,,Reid1990_326-328,
sample,NGG,cjxCla,"fluid, bound, external",[(X/V:INFL)]-nimbi 'CAUS',nimbi,CAUS,t_prior_cause,,case marker,,,,,,,Reid1990_334-337_339-340,"""3-31"", ""3-36"", ""6-58"":""6-60"", ""6-92"", ""6-110"", ""T1-18_19"", ""T1-21a"""
sample,NGG,cjxPbo,external,[V:IRR]-nimbi 'CAUS' [+V:IRR],nimbi,CAUS,cond,,case marker,[+V:IRR],,,,,,Reid1990_341-342,"""6-62"":""6-64"""
sample,NGG,int_disc_misc,,nimbi 'CAUS',nimbi,CAUS,disjunct,,N-source,,,,,,,Reid1990_342,
sample,NGG,int_disc_misc,"mood, attitude",[V:INFL]-merrendi/nana 'LEST/WARN' [+V:IRR],-merrendi/nana,LEST/WARN,appreh,,,[+V:IRR],,,,,,Reid1990_345,
sample,NGG,cjxPbo,external,ngani-[V:INFL] 'KIND',ngani-,KIND,compar_manner,,,,,,,,,Reid1990_351-353,"""6-106"":""6-107"""
sample,NGG,cjxPbo,external,[V:INFL]-napa 'UNTIL',-napa,UNTIL,t_result_purp,endpoint,,,,,,,,Reid1990_353-354,"""6-111"""
sample,NGG,int_disc_misc,,[X]-nawa 'instead',-nawa,instead,contr_advers,,,,,,,,,Reid1990_354,
sample,NGG,cjxCla,left-edge,ninggi 'despite',ninggi,despite,concess,,,,,,,,,Reid1990_359,"""7-12"", ""7-13"""
sample,NGG,cjxCla,left-edge,epe 'but',epe,but,contr_advers,,,,,,,,,Reid1990_361,"""3-207"":""3-209"", ""4-258"""
sample,NGG,int_disc_misc,mood,ep 'GUESS',ep,GUESS,disjunct,,?evidential,,,,,,,Reid1990_362,
sample,NGG,int_disc_misc,discoStructure,ninde 'and.then',ninde,and.then,t_result_purp,,,,,,,,,Reid1990_363,
sample,NGG,cjxCla,left-edge,e 'and',e,and,addit,,,,,,,,,Reid1990_363,"""6-112"", ""7-30"""
sample,NGG,int_disc_misc,,a 'finally',a,finally,t_result_purp,,,,,,,,,Reid1990_364,
sample,UNG,cjxPbo,external,[V:INFL]-ngarri 'SUB',-ngarri,SUB,"reference, complement, t_simult_circ, cond, t_prior_cause",,,,,,,,,"Rumsey1982_146-155, Spronck2015_66-69","[S2015]""101"":""107"""
sample,UNG,cjxCla,left-edge,budju 'if',budju,if,cond,,<Kriol,,,,,,,Rumsey1982_154,
sample,UNG,int_disc_misc,mood,[V]:IRR,:IRR,IRR,cond,cond-ctf,,,,,,,,Rumsey1982_154-155,"[R1982_155]""2"""
sample,UNG,nfin,sV-CVBZ,[sV]-gu 'PURP',-gu,PURP,t_result_purp,,,,SS,yes,,,,Rumsey1982_155-157,"[R1982_105]""3"":""5"", [S2015]""105ac"""
sample,UNG,cjxPbo,external,[V:INFL-SUB]-gu 'PURP',-gu,PURP,t_result_purp,,,,,,,,,Rumsey1982_155-157,
sample,UNG,int_disc_misc,,(ma clauses),(ma clauses),(ma clauses),complement,,,,,,,,,"Rumsey1982_157-166, Spronck2015_82-101",
sample,UNG,int_disc_misc,"mood, attitude",menja 'too bad',menja,too bad,t_prior_cause,,,,,,,,,Rumsey1982_171-172,
sample,UNG,int_disc_misc,,[X]-yu 'LATIVE',-yu,LATIVE,t_result_purp,,,,,,,,,"Rumsey1982_64-67, Spronck2015_65-66",
sample,UNG,nfin,sV-CVBZ,[sV]-yu 'LATIVE',-yu,LATIVE,"t_result_purp, compar_manner",like secondary predicates,< marker of allative nominals?,,,yes,,,,Rumsey1982_66,"[R1982_66]""5"":""7"""
sample,KRL,int_disc_misc,,wel/wal '(while/well>)then',wal,(while/well>)then,t_result_purp,,,,,,,,,Sandefur1979_127_130,"[Rumsey1983_179]""3"", [Phillips2011]""4-23"", ""4-28"", ""4-42"", ""E-64"""
sample,KRL,int_disc_misc,,"andi/ani 'WANT' [+if/buji, +PST]",andi/ani,WANT,cond,cond-ctf,"<'want to', desid, 'should have'","+if/buji, +PST",,,,,,Sandefur1979_3,"[SB2013]""30"""
sample,KRL,cjxCla,left-edge,til/andil 'till',til/andil,till,t_result_purp,int-endpoint,,,,,,,,Sandefur1979_3_122,"[Sandefur1981_69]""L35"""
sample,KRL,int_disc_misc,,ken 'CAN',ken,CAN,?,,ability,,,,,,,"Sandefur1979_45, Phillips2011_47-48",
sample,KRL,int_disc_misc,,gona 'FUT' [+if/buji],gona,FUT,cond,,future,+if/buji,,,,,,Sandefur1979_46,
sample,KRL,int_disc_misc,,maitbi/mairri 'MOD' [+if/buji],maitbi,maybe,cond,cond-hyp,epistemic,+if/buji,,,,,,"Sandefur1979_79, Phillips2011_47-48",
sample,KRL,cjxCla,left-edge,nomeda 'even.though' [_bat],nomeda,even.though,concess,,,_bat,,,,,,"Sandefur1979_90, Phillips2011_46-47","[Phillips2011]""4-9"""
sample,KRL,int_disc_misc,,bambai 'APPR',bambai,APPR,appreh,,"later, future",,,,,,,SchultzeBerndt&Angelo2016,"[SB&A2016]""16"", ""21"":""29"""
sample,KRL,cjxCla,left-edge,if 'if',if,if,cond,,,,,,,,,SchultzeBerndt&Meakins2013_17-18,"[Dickson2015]""3-2"", ""4-8"", ""5-4"", ""5-16"", ""5-20"", ""5-21"", ""5-29"", ""6-17"", ""7-8"", [Hudson1983]""TB-6"", [SB2013]""30"""
sample,KRL,cjxCla,left-edge,bikos 'because',bikos,because,t_prior_cause,,,,,,,,,SchultzeBerndt&Meakins2013_17-18,[SB&M2013]26a
sample,KRL,cjxCla,left-edge,wen 'when',wen,when,t_simult_circ,,,,,,,,,SchultzeBerndt&Meakins2013_17-18,"[Hudson1983]""TC-35"", ""TE-18"""
sample,KRL,cjxCla,left-edge,ani 'only/but',ani,only/but,contr_advers,,<'only',,,,,,,"SchultzeBerndt&Meakins2013_19, SchultzeBerndt2013_12","[SB2013]""28"", [SB&M2013]""T9-10"""
sample,JNG,int_disc_misc,,yiga 'but',yiga,BUT,contr_advers,,,,,,,,,SchultzeBerndt2000_103,"[SB2000]""2-44"", ""5-93"""
sample,JNG,int_disc_misc,,[X]=biyang 'NOW',=biyang,NOW,t_result_purp,,,,,,,,,SchultzeBerndt2000_104,"[SB2000]""2-127a"", ""2-128"", ""5-106"", ""5-353"""
sample,JNG,cjxPbo,external,[V:INFL]=wunthu 'COND',=wunthu,COND,cond,,,,,,,,,SchultzeBerndt2000_105,"[SB2000]""T2-7_8"", ""T3-1_3"", [SB2003_150]""5"""
